HotelName,Rating,Website,Phone,Details,Address,ZipCode,City
Hyatt Place Wolfchase Galleria,3,http://www.tripadvisor.com/Hotel_Review-g55197-d1022627-Reviews-Hyatt_Place_Wolfchase_Galleria-Memphis_Tennessee.html,,,7905 Giacosa Place,38133,Memphis
Rodeway Inn Memphis,2,http://www.tripadvisor.com/Hotel_Review-g55197-d1147150-Reviews-Rodeway_Inn_Memphis-Memphis_Tennessee.html,,,1199 Linden Avenue,38104,Memphis
Homewood Suites by Hilton Memphis-Poplar,2,http://www.tripadvisor.com/Hotel_Review-g55197-d224306-Reviews-Homewood_Suites_by_Hilton_Memphis_Poplar-Memphis_Tennessee.html,,,5811 Poplar Avenue,38119,Memphis
Hampton Inn & Suites Memphis-Shady Grove Road,2.5,http://www.tripadvisor.com/Hotel_Review-g55197-d105180-Reviews-Hampton_Inn_Suites_Memphis_Shady_Grove_Road-Memphis_Tennessee.html,,,962 South Shady Grove Road,38120,Memphis
Madison Hotel,4,http://www.tripadvisor.com/Hotel_Review-g55197-d223774-Reviews-Madison_Hotel-Memphis_Tennessee.html,,,79 Madison Ave,38103,Memphis
Holiday Inn Hotel & Suites Memphis-Wolfchase Galleria,3,http://www.tripadvisor.com/Hotel_Review-g55197-d1474319-Reviews-Holiday_Inn_Hotel_Suites_Memphis_Wolfchase_Galleria-Memphis_Tennessee.html,,,2751 New Brunswick Road,38133,Memphis
Residence Inn Memphis Downtown,3,http://www.tripadvisor.com/Hotel_Review-g55197-d310409-Reviews-Residence_Inn_Memphis_Downtown-Memphis_Tennessee.html,,,110 Monroe Ave,38103,Memphis
Staybridge Suites Memphis - Poplar Ave East,3,http://www.tripadvisor.com/Hotel_Review-g55197-d105238-Reviews-Staybridge_Suites_Memphis_Poplar_Ave_East-Memphis_Tennessee.html,,,1070 Ridge Lake Blvd.,38120,Memphis
La Quinta Inn & Suites Memphis Wolfchase,2.5,http://www.tripadvisor.com/Hotel_Review-g55197-d1778319-Reviews-La_Quinta_Inn_Suites_Memphis_Wolfchase-Memphis_Tennessee.html,,,2839 New Brunswick Rd,38133,Memphis
Hampton Inn & Suites Memphis - Beale Street,2.5,http://www.tripadvisor.com/Hotel_Review-g55197-d223103-Reviews-Hampton_Inn_Suites_Memphis_Beale_Street-Memphis_Tennessee.html,,,175 Peabody Place,38103,Memphis
Courtyard by Marriott Baltimore Downtown / Inner Harbor,3,http://www.tripadvisor.com/Hotel_Review-g60811-d223985-Reviews-Courtyard_by_Marriott_Baltimore_Downtown_Inner_Harbor-Baltimore_Maryland.html,,,1000 Aliceanna St,21202,Baltimore
SpringHill Suites by Marriott Baltimore Inner Harbor,3,http://www.tripadvisor.com/Hotel_Review-g60811-d656449-Reviews-SpringHill_Suites_by_Marriott_Baltimore_Inner_Harbor-Baltimore_Maryland.html,,,120 East Redwood Street,21202,Baltimore
Hilton Baltimore,4,http://www.tripadvisor.com/Hotel_Review-g60811-d1147514-Reviews-Hilton_Baltimore-Baltimore_Maryland.html,,,401 West Pratt St,21201,Baltimore
Brookshire Suites,3,http://www.tripadvisor.com/Hotel_Review-g60811-d89327-Reviews-Brookshire_Suites-Baltimore_Maryland.html,,,120 E Lombard St,21202,Baltimore
Hampton Inn & Suites Baltimore Inner Harbor,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d309189-Reviews-Hampton_Inn_Suites_Baltimore_Inner_Harbor-Baltimore_Maryland.html,,,131 E Redwood St,21202,Baltimore
Hyatt Regency Baltimore,4,http://www.tripadvisor.com/Hotel_Review-g60811-d89343-Reviews-Hyatt_Regency_Baltimore-Baltimore_Maryland.html,,,300 Light St.,21202,Baltimore
Hampton Inn Baltimore / White Marsh,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d224642-Reviews-Hampton_Inn_Baltimore_White_Marsh-Baltimore_Maryland.html,,,8225 Town Center Dr.,21236,Baltimore
Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d1479971-Reviews-Fairfield_Inn_Suites_Baltimore_Downtown_Inner_Harbor-Baltimore_Maryland.html,,,101 President Street,21202,Baltimore
Baltimore Marriott Inner Harbor at Camden Yards,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d89344-Reviews-Baltimore_Marriott_Inner_Harbor_at_Camden_Yards-Baltimore_Maryland.html,,,110 S Eutaw St,21201,Baltimore
Doubletree Inn at The Colonnade,3,http://www.tripadvisor.com/Hotel_Review-g60811-d89333-Reviews-Doubletree_Inn_at_The_Colonnade-Baltimore_Maryland.html,,,4 West University Parkway,21218,Baltimore
Residence Inn Baltimore White Marsh,3,http://www.tripadvisor.com/Hotel_Review-g60811-d275870-Reviews-Residence_Inn_Baltimore_White_Marsh-Baltimore_Maryland.html,,,4980 Mercantile Rd,21236,Baltimore
Homewood Suites by Hilton Baltimore,3,http://www.tripadvisor.com/Hotel_Review-g60811-d674606-Reviews-Homewood_Suites_by_Hilton_Baltimore-Baltimore_Maryland.html,,,625 South President Street,21202,Baltimore
Tremont Suites Hotel and Grand Historic Venue,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d93889-Reviews-Tremont_Suites_Hotel_and_Grand_Historic_Venue-Baltimore_Maryland.html,,,222 St Paul Place,21202,Baltimore
Renaissance Baltimore Harborplace Hotel,4,http://www.tripadvisor.com/Hotel_Review-g60811-d89358-Reviews-Renaissance_Baltimore_Harborplace_Hotel-Baltimore_Maryland.html,,,202 E Pratt St,21202,Baltimore
Hotel Brexton,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d1751278-Reviews-Hotel_Brexton-Baltimore_Maryland.html,,,868 Park Avenue,21201,Baltimore
Days Inn Inner Harbor,3,http://www.tripadvisor.com/Hotel_Review-g60811-d89331-Reviews-Days_Inn_Inner_Harbor-Baltimore_Maryland.html,,,100 Hopkins Place,21201,Baltimore
Admiral Fell Inn,3,http://www.tripadvisor.com/Hotel_Review-g60811-d124839-Reviews-Admiral_Fell_Inn-Baltimore_Maryland.html,,,888 South Broadway,21231,Baltimore
Econo Lodge,2,http://www.tripadvisor.com/Hotel_Review-g60811-d624736-Reviews-Econo_Lodge-Baltimore_Maryland.html,,,4200 Primrose Avenue,21215,Baltimore
Rodeway Inn & Suites,2,http://www.tripadvisor.com/Hotel_Review-g60811-d89357-Reviews-Rodeway_Inn_Suites-Baltimore_Maryland.html,,,8005 Pulaski Highway,21237,Baltimore
"Days Inn Baltimore West, Security Blvd",2,http://www.tripadvisor.com/Hotel_Review-g60811-d89325-Reviews-Days_Inn_Baltimore_West_Security_Blvd-Baltimore_Maryland.html,,,1660 Whitehead Court,21207,Baltimore
4 East Madison Inn Boutique Hotel,,http://www.tripadvisor.com/Hotel_Review-g60811-d313947-Reviews-4_East_Madison_Inn_Boutique_Hotel-Baltimore_Maryland.html,,,4 E. Madison St.,21202,Baltimore
Sleep Inn & Suites Airport,2,http://www.tripadvisor.com/Hotel_Review-g60811-d124186-Reviews-Sleep_Inn_Suites_Airport-Baltimore_Maryland.html,,,6055 Belle Grove Rd.,21225,Baltimore
Ramada Limited Baltimore,2,http://www.tripadvisor.com/Hotel_Review-g60811-d93846-Reviews-Ramada_Limited_Baltimore-Baltimore_Maryland.html,,,6422 Baltimore National Parkway,21228,Baltimore
Carlton Motel,,http://www.tripadvisor.com/Hotel_Review-g60811-d1628876-Reviews-Carlton_Motel-Baltimore_Maryland.html,,,10025 Pulaski Hwy,21220,Baltimore
Oakwood At The Munsey,,http://www.tripadvisor.com/Hotel_Review-g60811-d1156515-Reviews-Oakwood_At_The_Munsey-Baltimore_Maryland.html,,,7 N Calvert St,21202,Baltimore
Oakwood at Cambridge Court,,http://www.tripadvisor.com/Hotel_Review-g60811-d1146898-Reviews-Oakwood_at_Cambridge_Court-Baltimore_Maryland.html,,,386 Attenborough Dr,21237,Baltimore
Leisure Inn Baltimore West,,http://www.tripadvisor.com/Hotel_Review-g60811-d89332-Reviews-Leisure_Inn_Baltimore_West-Baltimore_Maryland.html,,,6700 Security Blvd.,21207,Baltimore
Red Carpet Inn Baltimore,,http://www.tripadvisor.com/Hotel_Review-g60811-d604930-Reviews-Red_Carpet_Inn_Baltimore-Baltimore_Maryland.html,,,5810 Reisterstown Road,21215,Baltimore
Motel 6 Baltimore West,,http://www.tripadvisor.com/Hotel_Review-g60811-d120951-Reviews-Motel_6_Baltimore_West-Baltimore_Maryland.html,,,1654 Whitehead Court,21207,Baltimore
Motel 6 Baltimore,2,http://www.tripadvisor.com/Hotel_Review-g60811-d89362-Reviews-Motel_6_Baltimore-Baltimore_Maryland.html,,,1401 Bloomfield Ave.,21227,Baltimore
North Avenue Motel,,http://www.tripadvisor.com/Hotel_Review-g60811-d1629271-Reviews-North_Avenue_Motel-Baltimore_Maryland.html,,,110 W North Ave,21201,Baltimore
Biltmore Suites Hotel,,http://www.tripadvisor.com/Hotel_Review-g60811-d89326-Reviews-Biltmore_Suites_Hotel-Baltimore_Maryland.html,,,205 W. Madison St.,21201,Baltimore
Park Plaza Motel,,http://www.tripadvisor.com/Hotel_Review-g60811-d574054-Reviews-Park_Plaza_Motel-Baltimore_Maryland.html,,,4900 Ritchie Hywy,21225,Baltimore
BEST WESTERN Plus Envy Hotel,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d1950129-Reviews-BEST_WESTERN_Plus_Envy_Hotel-Baltimore_Maryland.html,,,22 E Fayette Street,21202-6422,Baltimore
The Richardson House,,http://www.tripadvisor.com/Hotel_Review-g60811-d1206970-Reviews-The_Richardson_House-Baltimore_Maryland.html,,,1518 Hollins St,21223,Baltimore
Super 8 Baltimore/Essex,2,http://www.tripadvisor.com/Hotel_Review-g60811-d93886-Reviews-Super_8_Baltimore_Essex-Baltimore_Maryland.html,,,98 Stemmers Run Rd.,21221,Baltimore
Americas Best Value Inn,2,http://www.tripadvisor.com/Hotel_Review-g60811-d631880-Reviews-Americas_Best_Value_Inn-Baltimore_Maryland.html,,,6510 Frankford Avenue,21206,Baltimore
Holiday Inn Baltimore-Towson,,http://www.tripadvisor.com/Hotel_Review-g60811-d1174784-Reviews-Holiday_Inn_Baltimore_Towson-Baltimore_Maryland.html,,,1100 Cromwell Bridge Rd,21286,Baltimore
Rodeway Inn Mid Town,2,http://www.tripadvisor.com/Hotel_Review-g60811-d610125-Reviews-Rodeway_Inn_Mid_Town-Baltimore_Maryland.html,,,723 Saint Paul St.,21202,Baltimore
Radisson Plaza Lord Baltimore,3,http://www.tripadvisor.com/Hotel_Review-g60811-d89353-Reviews-Radisson_Plaza_Lord_Baltimore-Baltimore_Maryland.html,,,20 W. Baltimore St.,21201,Baltimore
Quality Inn Downtown Baltimore,2,http://www.tripadvisor.com/Hotel_Review-g60811-d1436140-Reviews-Quality_Inn_Downtown_Baltimore-Baltimore_Maryland.html,,,110 Saint Paul Street,21202,Baltimore
BEST WESTERN Baltimore West,2,http://www.tripadvisor.com/Hotel_Review-g60811-d89340-Reviews-BEST_WESTERN_Baltimore_West-Baltimore_Maryland.html,,,1800 Belmont Ave.,21244,Baltimore
Mt. Washington Conference Center,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d225246-Reviews-Mt_Washington_Conference_Center-Baltimore_Maryland.html,,,5801 Smith Avenue Suite 1100,21209,Baltimore
Days Inn Baltimore,,http://www.tripadvisor.com/Hotel_Review-g60811-d89367-Reviews-Days_Inn_Baltimore-Baltimore_Maryland.html,,,5701 Baltimore National Pike West Rte 40,21228,Baltimore
La Quinta Inn & Suites Baltimore North,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d217536-Reviews-La_Quinta_Inn_Suites_Baltimore_North-Baltimore_Maryland.html,,,4 Philadelphia Court,21237,Baltimore
Sheraton Baltimore City Center Hotel,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d89346-Reviews-Sheraton_Baltimore_City_Center_Hotel-Baltimore_Maryland.html,,,101 West Fayette Street,21201,Baltimore
Radisson Hotel at Cross Keys,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d225792-Reviews-Radisson_Hotel_at_Cross_Keys-Baltimore_Maryland.html,,,5100 Falls Rd,21210,Baltimore
Mount Vernon Hotel,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d291397-Reviews-Mount_Vernon_Hotel-Baltimore_Maryland.html,,,24 West Franklin Street,21201,Baltimore
Wyndham Baltimore Peabody Court,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d89365-Reviews-Wyndham_Baltimore_Peabody_Court-Baltimore_Maryland.html,,,612 Cathedral Street,21201,Baltimore
Holiday Inn Express Baltimore-Downtown,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d1465016-Reviews-Holiday_Inn_Express_Baltimore_Downtown-Baltimore_Maryland.html,,,221 North Gay Street,21202,Baltimore
Holiday Inn Express Baltimore at the Stadiums,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d89351-Reviews-Holiday_Inn_Express_Baltimore_at_the_Stadiums-Baltimore_Maryland.html,,,1701 Russell Street,21230,Baltimore
Four Points by Sheraton BWI Airport,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d89382-Reviews-Four_Points_by_Sheraton_BWI_Airport-Baltimore_Maryland.html,,,1001 Scott Drive,21240,Baltimore
Sheraton Inner Harbor Hotel,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d89361-Reviews-Sheraton_Inner_Harbor_Hotel-Baltimore_Maryland.html,,,300 South Charles Street,21201,Baltimore
Hilton Garden Inn Baltimore Inner Harbor,3,http://www.tripadvisor.com/Hotel_Review-g60811-d1007816-Reviews-Hilton_Garden_Inn_Baltimore_Inner_Harbor-Baltimore_Maryland.html,,,625 South President Street,,Baltimore
Holiday Inn Inner Harbor,3,http://www.tripadvisor.com/Hotel_Review-g60811-d89337-Reviews-Holiday_Inn_Inner_Harbor-Baltimore_Maryland.html,,,301 W. Lombard Street,21201,Baltimore
BEST WESTERN PLUS Hotel & Conference Center,3,http://www.tripadvisor.com/Hotel_Review-g60811-d77730-Reviews-BEST_WESTERN_PLUS_Hotel_Conference_Center-Baltimore_Maryland.html,,,5625 O'Donnell Street,21224,Baltimore
Hilton Garden Inn Baltimore / White Marsh,3,http://www.tripadvisor.com/Hotel_Review-g60811-d100407-Reviews-Hilton_Garden_Inn_Baltimore_White_Marsh-Baltimore_Maryland.html,,,5015 Campbell Blvd,21236,Baltimore
Pier 5 Hotel,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d120957-Reviews-Pier_5_Hotel-Baltimore_Maryland.html,,,711 Eastern Ave,21202,Baltimore
Fairfield Inn & Suites Baltimore White Marsh,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d1164933-Reviews-Fairfield_Inn_Suites_Baltimore_White_Marsh-Baltimore_Maryland.html,,,8477 Cordon Way,21236,Baltimore
Royal Sonesta Harbor Court Baltimore,4,http://www.tripadvisor.com/Hotel_Review-g60811-d89336-Reviews-Royal_Sonesta_Harbor_Court_Baltimore-Baltimore_Maryland.html,,,550 Light St,21202-6099,Baltimore
Home2 Suites by Hilton Baltimore Downtown,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d93892-Reviews-Home2_Suites_by_Hilton_Baltimore_Downtown-Baltimore_Maryland.html,,,8 East Pleasant Street,21202,Baltimore
Residence Inn by Marriott Baltimore Downtown/Inner Harbor,3,http://www.tripadvisor.com/Hotel_Review-g60811-d566439-Reviews-Residence_Inn_by_Marriott_Baltimore_Downtown_Inner_Harbor-Baltimore_Maryland.html,,,17 Light St,21202,Baltimore
Sleep Inn & Suites Downtown Inner Harbor,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d1821731-Reviews-Sleep_Inn_Suites_Downtown_Inner_Harbor-Baltimore_Maryland.html,,,301 Fallsway,21202,Baltimore
Baltimore Marriott Waterfront,4,http://www.tripadvisor.com/Hotel_Review-g60811-d223983-Reviews-Baltimore_Marriott_Waterfront-Baltimore_Maryland.html,,,700 Aliceanna St,21202,Baltimore
"Monaco Baltimore, a Kimpton Hotel",4,http://www.tripadvisor.com/Hotel_Review-g60811-d1449313-Reviews-Monaco_Baltimore_a_Kimpton_Hotel-Baltimore_Maryland.html,,,2 North Charles Street,21201,Baltimore
Hampton Inn Baltimore-Downtown-Convention Center,2.5,http://www.tripadvisor.com/Hotel_Review-g60811-d625154-Reviews-Hampton_Inn_Baltimore_Downtown_Convention_Center-Baltimore_Maryland.html,,,550 Washington Blvd,21230,Baltimore
Henderson's Wharf Inn,,http://www.tripadvisor.com/Hotel_Review-g60811-d111408-Reviews-Henderson_s_Wharf_Inn-Baltimore_Maryland.html,,,1000 Fell St,21231,Baltimore
Inn at The Black Olive,3.5,http://www.tripadvisor.com/Hotel_Review-g60811-d2196840-Reviews-Inn_at_The_Black_Olive-Baltimore_Maryland.html,,,803 South Caroline St,21231,Baltimore
Best Western Plus Denver International Airport Inn & Suites,2.5,http://www.tripadvisor.com/Hotel_Review-g33388-d85364-Reviews-Best_Western_Plus_Denver_International_Airport_Inn_Suites-Denver_Colorado.html,,,7020 Tower Road,80249,Denver
Holiday Inn Select Denver - Cherry Creek,3,http://www.tripadvisor.com/Hotel_Review-g33388-d82960-Reviews-Holiday_Inn_Select_Denver_Cherry_Creek-Denver_Colorado.html,,,455 S. Colorado Blvd.,80246,Denver
La Quinta Inn Denver Cherry Creek,2,http://www.tripadvisor.com/Hotel_Review-g33388-d85346-Reviews-La_Quinta_Inn_Denver_Cherry_Creek-Denver_Colorado.html,,,1975 South Colorado Boulevard,80222,Denver
Comfort Inn Downtown,2.5,http://www.tripadvisor.com/Hotel_Review-g33388-d82982-Reviews-Comfort_Inn_Downtown-Denver_Colorado.html,,,401 17th Street,80202,Denver
Denver Marriott City Center,3.5,http://www.tripadvisor.com/Hotel_Review-g33388-d83057-Reviews-Denver_Marriott_City_Center-Denver_Colorado.html,,,1701 California St.,80202,Denver
Sheraton Denver Downtown Hotel,4,http://www.tripadvisor.com/Hotel_Review-g33388-d82961-Reviews-Sheraton_Denver_Downtown_Hotel-Denver_Colorado.html,,,1550 Court Place,80202,Denver
Quality Inn Central Denver,3,http://www.tripadvisor.com/Hotel_Review-g33388-d81026-Reviews-Quality_Inn_Central_Denver-Denver_Colorado.html,,,200 W 48th Ave,80216,Denver
Drury Inn Denver East,3,http://www.tripadvisor.com/Hotel_Review-g33388-d85353-Reviews-Drury_Inn_Denver_East-Denver_Colorado.html,,,4380 Peoria St,80239,Denver
TownePlace Suites Denver Downtown,2.5,http://www.tripadvisor.com/Hotel_Review-g33388-d223852-Reviews-TownePlace_Suites_Denver_Downtown-Denver_Colorado.html,,,685 Speer Blvd,80204,Denver
Crowne Plaza Hotel Denver,3.5,http://www.tripadvisor.com/Hotel_Review-g33388-d119941-Reviews-Crowne_Plaza_Hotel_Denver-Denver_Colorado.html,,,1450 Glenarm Place,80202,Denver
Renaissance Denver Hotel,3.5,http://www.tripadvisor.com/Hotel_Review-g33388-d111562-Reviews-Renaissance_Denver_Hotel-Denver_Colorado.html,,,3801 Quebec St,80207,Denver
The Burnsley All Suite Hotel,,http://www.tripadvisor.com/Hotel_Review-g33388-d83091-Reviews-The_Burnsley_All_Suite_Hotel-Denver_Colorado.html,,,1000 Grant Street,80203,Denver
Loews Denver Hotel,4,http://www.tripadvisor.com/Hotel_Review-g33388-d114326-Reviews-Loews_Denver_Hotel-Denver_Colorado.html,,,4150 E. Mississippi Ave.,80246,Denver
Holiday Inn Express Denver Airport,2.5,http://www.tripadvisor.com/Hotel_Review-g33388-d1238865-Reviews-Holiday_Inn_Express_Denver_Airport-Denver_Colorado.html,,,6910 Tower Road,80249,Denver
Courtyard by Marriott Denver Cherry Creek,3,http://www.tripadvisor.com/Hotel_Review-g33388-d543093-Reviews-Courtyard_by_Marriott_Denver_Cherry_Creek-Denver_Colorado.html,,,1475 S Colorado Blvd,80222,Denver
Bar X Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d119998-Reviews-Bar_X_Motel-Denver_Colorado.html,,,5001 W Colfax Ave.,80204,Denver
Ahwahnee Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d120000-Reviews-Ahwahnee_Motel-Denver_Colorado.html,,,8500 E Colfax Ave.,80220,Denver
Royal Palace Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d83086-Reviews-Royal_Palace_Motel-Denver_Colorado.html,,,1565 Colorado Blvd.,80220,Denver
Knights Inn Denver - Gateway to Downtown,1.5,http://www.tripadvisor.com/Hotel_Review-g33388-d671614-Reviews-Knights_Inn_Denver_Gateway_to_Downtown-Denver_Colorado.html,,,2601 Zuni B St,80211,Denver
Valli-Hi Motor Hotel,1.5,http://www.tripadvisor.com/Hotel_Review-g33388-d589144-Reviews-Valli_Hi_Motor_Hotel-Denver_Colorado.html,,,7320 Pecos Street,80221,Denver
Howard Johnson Inn Denver,2,http://www.tripadvisor.com/Hotel_Review-g33388-d83044-Reviews-Howard_Johnson_Inn_Denver-Denver_Colorado.html,,,4765 Federal Boulevard,80211,Denver
Broadway Plaza Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d120087-Reviews-Broadway_Plaza_Motel-Denver_Colorado.html,,,1111 Broadway,80203,Denver
Rockies Inn,,http://www.tripadvisor.com/Hotel_Review-g33388-d83095-Reviews-Rockies_Inn-Denver_Colorado.html,,,4760 E. Evans Ave.,80222,Denver
Venture Inn,,http://www.tripadvisor.com/Hotel_Review-g33388-d83104-Reviews-Venture_Inn-Denver_Colorado.html,,,7333 Pecos St.,80221-2763,Denver
Days Inn Central,1,http://www.tripadvisor.com/Hotel_Review-g33388-d82992-Reviews-Days_Inn_Central-Denver_Colorado.html,,,620 Federal Blvd,80203,Denver
Super 8 Denver Stapleton,2,http://www.tripadvisor.com/Hotel_Review-g33388-d82976-Reviews-Super_8_Denver_Stapleton-Denver_Colorado.html,,,7201 East 36th Avenue,80207,Denver
Cameron Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d111550-Reviews-Cameron_Motel-Denver_Colorado.html,,,4500 E. Evans Ave.,80222,Denver
Motel 6 Denver Central,,http://www.tripadvisor.com/Hotel_Review-g33388-d83061-Reviews-Motel_6_Denver_Central-Denver_Colorado.html,,,3050 W 49th Ave.,80221,Denver
Budget Host Inn,1.5,http://www.tripadvisor.com/Hotel_Review-g33388-d119948-Reviews-Budget_Host_Inn-Denver_Colorado.html,,,2747 Wyandot St.,80211,Denver
Comfort Inn Denver International Airport,2,http://www.tripadvisor.com/Hotel_Review-g33388-d85375-Reviews-Comfort_Inn_Denver_International_Airport-Denver_Colorado.html,,,16921 East 32nd Avenue,80011,Denver
Triple A Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d1634494-Reviews-Triple_A_Motel-Denver_Colorado.html,,,5225 Vasquez Blvd,80216,Denver
Star Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d85355-Reviews-Star_Motel-Denver_Colorado.html,,,3850 Peoria St.,80239,Denver
Shepherd Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d119961-Reviews-Shepherd_Motel-Denver_Colorado.html,,,1525 Valentia St.,80220,Denver
Sand and Sage Motel,,http://www.tripadvisor.com/Hotel_Review-g33388-d119959-Reviews-Sand_and_Sage_Motel-Denver_Colorado.html,,,8415 E. Colfax Ave.,80220,Denver
